"","MS(1)-norm","MS(2)-sstd-ged","MS(3)-sged-std-sged"," µº ÷µ"
"328",-0.0402128737511787,-0.0461733322807573,-0.043193103015968,-0.0112324924352036
"329",-0.0387228207619243,-0.0327623597033965,-0.0312722444387644,-0.00764519179999517
"330",-0.0387228086672911,-0.0253117724020308,-0.0253117724020308,0.00350100697079682
"331",-0.037232698605606,-0.0208414314802349,-0.0223315466734504,0.0240336023945147
"332",-0.0387231094504834,-0.0327626365483222,-0.031272518322782,0.00477447556606039
"333",-0.0372329974200493,-0.025312051102143,-0.0268021693918813,0.0035946252258926
"334",-0.0372319357320893,-0.0223308628541842,-0.0253110774297652,-0.0128959303688256
"335",-0.0372320194133644,-0.0238210460187785,-0.0268012623286865,0.00296521450996495
"336",-0.0357419149862468,-0.0208408330463575,-0.0238210494343354,0.0241985885716716
"337",-0.0372323207692363,-0.032761986935798,-0.0342520982136109,0.00517422787774583
"338",-0.0357422215204871,-0.0253114416940864,-0.0282916645016295,0.0120882750758948
"339",-0.0357340308737262,-0.0238138257710312,-0.0282839026845417,-0.0070600392197632
"340",-0.0357337590943061,-0.0193435083825363,-0.0208335311745154,-0.00668399788332113
"341",-0.0342437559286354,-0.0178535029323218,-0.0163634799326569,0.00424212999166634
"342",-0.0342437642865511,-0.01636348722925,-0.0178535103173584,0.00415004501433536
"343",-0.0342437720790445,-0.0163634940322204,-0.0208335635439264,0.0227379753635815
"344",-0.0342440139310396,-0.0312639624713414,-0.0342440139310396,0.00986686904151922
"345",-0.0342425560227542,-0.0253024942092653,-0.0282825148137616,-0.00138924671600669
"346",-0.034241485990308,-0.0223214941570802,-0.0223214941570802,0.00431782850684546
"347",-0.0327514927367704,-0.0193415013732603,-0.0238114984944303,0.0103635856034879
"348",-0.0327515289279136,-0.0208315335082251,-0.0267915312180693,-0.00695528644794126
"349",-0.0327511441179263,-0.0178511909994641,-0.0208311816231566,-0.0274746382877954
"350",-0.0342410905160132,-0.0342410905160132,-0.0402010696929744,0.00982527924649737
"351",-0.0342411316925452,-0.0267911555426912,-0.0297711460026329,0.0167993411510732
"352",-0.0342412018659884,-0.0267912220032539,-0.0312612099208947,0.00595309768567084
"353",-0.0327511520441277,-0.0223211842677987,-0.026791170457654,-0.000232160988779331
"354",-0.0327281521982062,-0.0208101569265142,-0.0208101569265142,-0.000344932046908723
"355",-0.0327279112501578,-0.0178304429303875,-0.0163406960984104,-0.00371075351118638
"356",-0.0312380747396168,-0.0148508702523472,-0.0163406161148263,0.0104639642789683
"357",-0.0312380987397496,-0.0222996220081099,-0.0237893681300498,0.00877582751366674
"358",-0.0312381161778993,-0.020809892004676,-0.023789384625597,0.00613563125660679
"359",-0.0312380709514755,-0.01783035855774,-0.0222995960223185,0.00195231941701037
"360",-0.031238031693666,-0.0163405777224919,-0.0193200685167266,0.00682243636445078
"361",-0.0312379773625681,-0.0178302740747803,-0.0237892533137971,-0.00909861915159489
"362",-0.0297341360521821,-0.019307000804716,-0.0237757730536301,0.0132467592864493
"363",-0.0297330713905113,-0.0222851758205547,-0.0267539131625286,0.00165004541243777
"364",-0.029733071842855,-0.0193060180103102,-0.0222851762481802,0.00484109489708415
"365",-0.0297330822199595,-0.0178164483611919,-0.0222851860582297,0.0005799283978264
"366",-0.0297330286874075,-0.0163268208617908,-0.0178163995090815,0.0269969330132575
"367",-0.0312203486361929,-0.0327099028651214,-0.0386681197808355,0.000839597676826952
"368",-0.0312138027806693,-0.0252558689289778,-0.0267453523919007,-0.0283574921628409
"369",-0.0327036605664117,-0.0341931480327872,-0.0401510978982891,-0.000720925848265929
"370",-0.031214073404138,-0.0267456142383919,-0.0267456142383919,-0.0213968788092828
"371",-0.0327037878636107,-0.0297248102079251,-0.0341932766914536,-0.0288078825857765
"372",-0.034189992969369,-0.03567944704883,-0.0416372633666739,-0.00754555638276854
"373",-0.0327005612007552,-0.0267427439284363,-0.0267427439284363,-0.00219844180245942
"374",-0.0326919337818574,-0.0207770374120989,-0.0207770374120989,-0.00446100019857763
"375",-0.0326875759468659,-0.0163051061249175,-0.0192837370016354,0.000607407467616786
"376",-0.0326874463606074,-0.0163049917841012,-0.0177943058365109,-0.00121336921404452
"377",-0.0311980697545067,-0.0133263092406642,-0.0148156226168178,-0.00174323797790719
"378",-0.0311979812125097,-0.0118369197662539,-0.0148155446041395,0.00944248095341556
"379",-0.0311979804818606,-0.0237514184266414,-0.0252407308376853,0.00260432934228872
"380",-0.0311979226337373,-0.0192834283484674,-0.0207727401341262,0.0205747019533387
"381",-0.0311981187382558,-0.0282194909268406,-0.0326874326439633,0.0246921571673314
"382",-0.0326873288205366,-0.0326873288205366,-0.0356659544111297,-0.0161922902931151
"383",-0.0326874600491959,-0.0282195174527609,-0.0282195174527609,0.0090469698016496
"384",-0.0326874847925749,-0.0222622835484477,-0.0237515980118944,-0.0176659110531409
"385",-0.0326876272312993,-0.0252410472970215,-0.0282196792707325,0.00343741502590096
"386",-0.0326872631806312,-0.020772766434507,-0.023751390621038,0.0280059370309225
"387",-0.0326872979446103,-0.0326872979446103,-0.0356659228747559,0.00732967646368724
"388",-0.0326861959586937,-0.025239692563058,-0.0267289932421851,0.0203671070388446
"389",-0.0341756989896759,-0.0282184877080094,-0.0326863961692593,-0.0384866517138097
"390",-0.0356656891000575,-0.0431122391859085,-0.0490694792545892,0.0531994953104543
"391",-0.0416243972232992,-0.0624749440241226,-0.0669429183385848,-0.0730735678891455
"392",-0.0490740370738124,-0.086307877890441,-0.0922652924211016,0.00892228344110955
"393",-0.0475847237698781,-0.0490740777921927,-0.0401379536583045,-0.000885764824129474
"394",-0.0475846577988969,-0.0326911239497576,-0.0297124171799297,-0.0316245117066143
"395",-0.0475851628300266,-0.0401383715078178,-0.0431170880367013,-0.018027297693006
"396",-0.0475849885386403,-0.0326914227339703,-0.0356701358949043,-0.00568479797635802
"397",-0.0460952119841357,-0.0237549247367458,-0.0282229821862238,-0.000937888622910033
"398",-0.0446057930114183,-0.0207761637619818,-0.0237548674181614,-0.00539394201735636
"399",-0.0446057850025419,-0.0177974535172191,-0.022265508764773,-0.00464271210362985
"400",-0.0431164244313234,-0.0148187428646632,-0.0192867978488727,-0.00853004775288317
"401",-0.0431162290714964,-0.0192866335911077,-0.0177972838735834,0.0116684033327688
"402",-0.0416266829359239,-0.020775814527294,-0.020775814527294,0.00223597873555148
"403",-0.0401367120801054,-0.0192859322356668,-0.0177965908182068,0.00859907682884145
"404",-0.0401367377396183,-0.0192859542481423,-0.0222646376040674,0.00830848890670056
"405",-0.0401364761530326,-0.0192857298413759,-0.0222644078858983,0.00708422034576831
"406",-0.0386469580430073,-0.0177962374465167,-0.0222642490029076,-0.000424499550912662
"407",-0.0386468494132671,-0.0177961444148931,-0.0163068083435807,0.00585159565104148
"408",-0.037157403628415,-0.0163067145470311,-0.0222640542845693,0.000593430142641871
"409",-0.0371573626489998,-0.0163066795128161,-0.0163066795128161,-0.0418295371178028
"410",-0.040136943236517,-0.0416262870007424,-0.0460943182934189,-0.015351570967247
"411",-0.0386469130698311,-0.0341789028972304,-0.0341789028972304,-0.0271694278719394
"412",-0.0401347400727925,-0.0371560972786302,-0.0386454186757114,0.0142890881058134
"413",-0.0400965612162973,-0.0296740246549577,-0.0296740246549577,0.0105832065397765
"414",-0.0385927979463276,-0.0237049809734022,-0.0266825443679872,0.0151317261367413
"415",-0.0385858941254352,-0.025187496125577,-0.0281649179033233,0.0229228187627442
"416",-0.0385861677492251,-0.0311425992728701,-0.0341200266634121,0.0226304225329695
"417",-0.0385863453524472,-0.0326314832850773,-0.0341201988019197,0.0132053666157497
"418",-0.0385862821135161,-0.0266765631676116,-0.0281652780358497,-0.00626736664654919
"419",-0.0385860971482244,-0.0207215414943266,-0.0222102544654847,0.00119034213088463
"420",-0.0370967727097656,-0.0192322930932524,-0.0192322930932524,-0.0203456636012572
"421",-0.0370840633269606,-0.0296411886706572,-0.0311297636019179,0.0208654236877895
"422",-0.0370839860839954,-0.0311296895607337,-0.0326182636915492,0.00668527512297384
"423",-0.0370839720034012,-0.0236868061392782,-0.0266639541090834,0.00165814981122059
"424",-0.0355672918605675,-0.0206844950647285,-0.0221727747443123,-0.000177600589101169
"425",-0.0355653908429535,-0.0191945333329102,-0.0162180137856296,-0.000143958612528518
"426",-0.0355647658448136,-0.0162174738657705,-0.0132409674074562,0.009614278921404
"427",-0.0340762758558684,-0.0236585207895303,-0.0266350222370555,-0.00624674737875407
"428",-0.0340762905378349,-0.0177055308674345,-0.0177055308674345,-0.0397726007221147
"429",-0.0370524212244331,-0.0400289152920834,-0.0459819034273841,0.0427343102903365
"430",-0.0400298850176127,-0.0504476831688935,-0.0549124538051567,-0.058454806760543
"431",-0.0459847866137229,-0.0697971892132808,-0.0742620147006979,-0.0101007114057397
"432",-0.0444964938029636,-0.043008218814366,-0.0370551188599755,-0.0100511077112884
"433",-0.0444964944480267,-0.0311020194934504,-0.0296137444984974,-0.00472734466465089
"434",-0.0430067052146045,-0.0236593261518593,-0.0251475860797628,0.00146158628720601
"435",-0.0415184434780909,-0.02068280474192,-0.02068280474192,0.00522974731277644
"436",-0.041512573636337,-0.0191895598912065,-0.0251423635565746,0.0267642037248772
"437",-0.0415076709968042,-0.0340669127788897,-0.0370432160660555,0.00969046343276935
"438",-0.0415054303786316,-0.0266241391305586,-0.0296003973801732,0.0215309661507169
"439",-0.0415056696134068,-0.0310887489091685,-0.0340650119675223,0.0042521698893486
"440",-0.0400175468972437,-0.0236480990921033,-0.0281124939480506,-0.0269577641656732
"441",-0.0400179096815756,-0.0340653684746204,-0.0385297743798367,0.00364864469378163
"442",-0.0400178844325892,-0.0266246690239541,-0.0296009391147619,0.00623809035962196
"443",-0.0385296559358813,-0.0221601809796624,-0.0266245832404495,-0.00429732460999639
"444",-0.0385278312755257,-0.0176942160610325,-0.0206704468059601,-0.0231819037692327
"445",-0.0385280815595009,-0.0310874918621062,-0.035551845680543,-0.0181620425429553
"446",-0.0385280899046675,-0.0295993817542451,-0.032575617804386,-0.0167178056726155
"447",-0.038527428266568,-0.0281106495932978,-0.0295987608323364,0.00638008843840521
"448",-0.0370393240678341,-0.0221582109478828,-0.0251344335718731,0.0253114333240467
"449",-0.0385277703009411,-0.0325753113126074,-0.0355515408067743,-0.00232716764890488
"450",-0.0370396581840208,-0.0251347399893086,-0.0251347399893086,0.0604936037901951
"451",-0.0444822504740602,-0.0563873277559325,-0.0534110584354645,-0.0717870756017391
"452",-0.0519258995491988,-0.0831773141864455,-0.0831773141864455,-0.0269562228865637
"453",-0.0519262849429434,-0.0578789498249204,-0.0519262849429434,-0.0229716326233835
"454",-0.0504384172563831,-0.044485741055584,-0.044485741055584,-0.0103320568674808
"455",-0.050438477100461,-0.0325804416911541,-0.0370449505434809,-0.0134170679478945
"456",-0.0489503921977156,-0.0266278357760776,-0.0325805174885144,0.0231180756378436
"457",-0.0489506910158838,-0.0325807848521387,-0.0340689581397519,0.0368376817914543
"458",-0.050439641918567,-0.0444869192850783,-0.0400223773099619,0.0630132594097452
"459",-0.0549013580261463,-0.0712710587747568,-0.0578776672531663,-0.00572023959634962
"460",-0.0534132196947947,-0.0444842911049628,-0.0429961363399908,-0.00827018693765421
"461",-0.0519250753761382,-0.0325790621563651,-0.035555371882484,0.000666657795420675
"462",-0.0504369046238166,-0.026626429224611,-0.0281145839370613,-0.0048916019049522
"463",-0.0489487535466763,-0.0221619680963921,-0.0251382775908682,0.00270786500081023
"464",-0.0489487471196921,-0.0191856534049769,-0.0221619627764484,0.0265736816818656
"465",-0.0489491267289515,-0.0355557018637092,-0.0355557018637092,-0.0235034912357244
"466",-0.0489494328583187,-0.0355559816278678,-0.0340678203800399,-0.0578606533200403
"467",-0.0519276707646312,-0.0593685669291536,-0.0653212838607715,-0.00525383860744161
"468",-0.0519254435153851,-0.0415083352770229,-0.0370438603177249,-0.00666354971864977
"469",-0.0504371882259499,-0.0310911420178609,-0.0296029846172386,-0.00752371076585841
"470",-0.0489489809489622,-0.0251384701755792,-0.0251384701755792,0.00338888115254807
"471",-0.047460830677741,-0.0221621618884037,-0.0236503188760118,-0.008335502780913
"472",-0.0474608491788331,-0.0191858630179439,-0.0236503345170317,0.0133288658291277
"473",-0.0459727773395394,-0.0236504073572125,-0.0281148813536778,-0.0348781183685192
"474",-0.047461614460118,-0.0415089562185793,-0.0459734498997334,0.00143079341113318
"475",-0.0459734511382757,-0.0325799699860636,-0.0310918054135956,0.000953586157599237
"476",-0.044485286528877,-0.026627311663627,-0.026627311663627,-0.000370504673182604
"477",-0.0444850547759278,-0.0236507827323935,-0.0191862958659219,0.00932909663301221
"478",-0.0429969315000147,-0.0221626540218461,-0.0310916300839184,-0.00322200280421165
"479",-0.0415087731927121,-0.0191863323787813,-0.0221626578206388,0.0048491895621202
"480",-0.0415087858834303,-0.0176981803078523,-0.0251389945502205,0.00494833514291343
"481",-0.0400205470075105,-0.0176981158581898,-0.0251389262412968,-0.0106859339761009
"482",-0.0400206061906435,-0.0251389794159899,-0.0266271420934552,0.000584181228225971
"483",-0.0385324407929373,-0.0221626516477172,-0.0221626516477172,0.0495551070823249
"484",-0.0429982731923888,-0.0489509773011284,-0.0534155053826831,-0.0394289553530829
"485",-0.0444872599526071,-0.0519281800261194,-0.053416364040822,-0.00789305635142419
"486",-0.0444872881966029,-0.0355581824387922,-0.0325818138528553,-0.0145761096756187
"487",-0.0429992162100401,-0.0296055475160339,-0.0310937329264791,0.0040648716894195
"488",-0.0429992252166369,-0.0236528137158178,-0.0266291847159439,-0.00639463535790486
"489",-0.0415110594060695,-0.0191882739368587,-0.0236528310307009,0.0545863348667178
"490",-0.045977277829532,-0.0519300854536969,-0.0504418835476557,-0.0122713076052031
"491",-0.0459773516474884,-0.0400245411426227,-0.0355599332639734,0.0330110732292766
"492",-0.0459774775087516,-0.0430010698004891,-0.0415128659463579,-0.0460211831416614
"493",-0.0489494706172839,-0.0563902786630723,-0.0519257938355993,-0.00666913393725582
"494",-0.0474612235908443,-0.0370440981037546,-0.0355559373198846,-0.00946631223748155
"495",-0.0459731042029137,-0.0281151699501204,-0.0296033311378532,-0.00862991718808737
"496",-0.045973053185517,-0.023650642835486,-0.0266269642154902,0.000401934581008662
"497",-0.0444832340330523,-0.0221610687759961,-0.0221610687759961,0.00313683097842023
"498",-0.04299494596427,-0.0191846592372706,-0.0206728021577081,0.0176397052932207
"499",-0.0429950961734651,-0.0296017964379582,-0.0310899408530145,-0.00408226299574977
"500",-0.0429846886711711,-0.0251281983773364,-0.0221521166616973,2.33722042268006e-05
"501",-0.0400084953549367,-0.0221520186571135,-0.0251280981067508,-0.0178340344445615
"502",-0.0400085368494322,-0.0325683361190197,-0.0459606974337622,-0.00859351202074927
"503",-0.0400052317178439,-0.0251251658033729,-0.0370292185349497,-0.00198166576468696
"504",-0.0385167829891917,-0.0221487603654199,-0.0310767727056591,-0.00137313521586107
"505",-0.0370287599956268,-0.0191727379186956,-0.0251247452776726,-0.0056769932061551
"506",-0.0370259676904557,-0.0176823199392436,-0.0176823199392436,-0.00293184583681944
"507",-0.0355379591094909,-0.0161943162148374,-0.0117303986237635,-0.00257761098063394
"508",-0.0355343093154491,-0.0147032289387787,-0.00726355737568218,0.0178355548245794
"509",-0.0355343333634313,-0.0310705296701393,-0.0385102024922925,-0.00388401844392696
"510",-0.0340448915900179,-0.0251173798992425,-0.0325569729748887,-0.00450389438265599
"511",-0.0340448993998985,-0.0191657124221637,-0.0266053059110311,0.0409317593011475
"512",-0.0370215779802141,-0.0429732876390705,-0.106954166471776,-0.0296065974452253
"513",-0.0385099023462704,-0.0429736968043002,-0.0861237098985873,-0.0143114796469039
"514",-0.0385099850564669,-0.0325582557191885,-0.0429737820594257,-0.0409138649729678
"515",-0.0399987655314076,-0.047438470255829,-0.115883753720507,-0.00767118978069239
"516",-0.0399987635231197,-0.0340469998251374,-0.0548781727680755,0.0294474913909461
"517",-0.0414871413087826,-0.0385112506786625,-0.0533907038292633,0.00267746658345507
"518",-0.0399991750340072,-0.0280956142158385,-0.0385112299317361,0.00200692795359296
"519",-0.0385111953759,-0.0236317478973773,-0.0340473611323432,-0.00306114166552157
"520",-0.0385111668507305,-0.0206558333872935,-0.0310714445742984,-0.00085288361680409
"521",-0.0370232030295792,-0.0176799277197288,-0.0251196489927482,0.00860155032083828
"522",-0.0370231830023182,-0.0221437425316432,-0.0266075746728457,0.0298753036507646
"523",-0.0385090319419507,-0.0370211093831646,-0.0638037154413146,0.00264164305960728
"524",-0.037020835361863,-0.0280933170467401,-0.0295812367659273,0.0215128239260616
"525",-0.0370210072172603,-0.0310693212169719,-0.0444606147176206,0.00529360469745091
"526",-0.0370203056400633,-0.0251169918013269,-0.0221411633416427,-0.00568851194483573
"527",-0.0355324072593938,-0.020653263301374,-0.020653263301374,0.00797760242482384
"528",-0.035532401452299,-0.0191653437673572,-0.0295807441123201,-0.00107346211043344
"529",-0.0340444832752532,-0.0176774260375344,-0.0251169975092248,0.0163062814980679
"530",-0.0340442867280201,-0.0280926378701273,-0.0236289012267078,0.05609073658885
"531",-0.0399975912303022,-0.0548768814607588,-0.135225048705224,-0.0345608663246333
"532",-0.0414861663557388,-0.051901714971498,-0.111419135632979,-0.0280299951476297
"533",-0.0429745026593659,-0.0444624421638341,-0.0608297767129851,-0.00859209924421116
"534",-0.041486587492845,-0.0310710092493497,-0.035534828496562,-0.0309416674720237
"535",-0.0429745099841778,-0.0399986308294739,-0.0489262682935857,-0.00171409458729564
"536",-0.0414865716167178,-0.0295830549006242,-0.0340468736691593,-0.00420162145651821
"537",-0.0414865518330297,-0.023631279144862,-0.028095097316904,-0.0228595284092083
"538",-0.0414868338620877,-0.0325591805112264,-0.0504144872129489,-0.00442383519070371
"539",-0.0399297693847963,-0.0250573646208886,-0.0369552884320148,-0.0116619017101303
"540",-0.0399285438557034,-0.0235690354765219,-0.0295179476144061,0.0343876656796978
"541",-0.041411426554733,-0.0399242421919749,-0.0503345327312814,0.0171624348029584
"542",-0.0399241575337178,-0.0339754235205842,-0.0384369740304344,0.0441125974957561
"543",-0.0428991951754399,-0.0503351460567899,-0.0592582871144099,-0.06584265998185
"544",-0.0503372853476225,-0.0756198630640623,-0.166339700752464,-0.00484462669556846
"545",-0.0488477110101211,-0.0458733353440959,-0.102386472998575,-0.0153156859812062
"546",-0.0473603247488633,-0.0354628374222115,-0.0577706261596836,-0.00139172300689517
"547",-0.0473593990715974,-0.0280260984344302,-0.0399235142111485,-0.000560724303580099
"548",-0.0458418436559469,-0.0250255152975177,-0.0354336794767324,-0.00243712134502042
"549",-0.0443543088768464,-0.0205643224466527,-0.0309724415098624,-0.00288538916912198
"550",-0.0428662790681299,-0.0161027513174746,-0.0235370645815456,-3.47297760972978e-05
"551",-0.0428650155990135,-0.0161017141413343,-0.0175885642223165,0.0770782606050431
"552",-0.0517844818717695,-0.0681396639706062,-0.184112773398721,0.0428627964675928
"553",-0.0532661798832902,-0.0651604755054659,-0.158828053530099,-0.017993449931784
"554",-0.0532648712963936,-0.0458309973970407,-0.106788763371735,-0.002974919959908
"555",-0.0517756398065001,-0.0339346192604499,-0.053262391518671,-0.0701947512264957
"556",-0.0577242674459978,-0.0651580993458029,-0.175178811462918,0.00311896356445295
"557",-0.0562363532097883,-0.0473158178262549,-0.106786053716477,-0.0103830449433458
"558",-0.0547481706158168,-0.035420514892115,-0.0577216561117709,-0.00320217503614231
"559",-0.0532607821459309,-0.0279862575444831,-0.0413668882158378,0.0015152572667375
"560",-0.0517728894442333,-0.0250118234751187,-0.0354189046853299,0.00189183976800681
"561",-0.0502848469358326,-0.022037292196164,-0.0324442860476208,0.00253026212721855
"562",-0.0487974425574332,-0.0190633066536766,-0.0279835474248036,0.00044182214089528
"563",-0.0473103076567732,-0.0160895518198086,-0.022036362455421,-0.000259106682612075
"564",-0.0473069507515763,-0.0146002058007747,-0.0131135355757382,-0.000466448486909708
"565",-0.0458198088559318,-0.0131131651417485,-0.00567983702488872,-0.00154407523718363
"566",-0.0443320363821111,-0.0145989420132823,-0.00419235898419223,0.0104850057527775
"567",-0.0428446701458739,-0.0324381366752372,-0.035411431952562,-0.0115436826214314
"568",-0.0428440027824665,-0.0264909518019314,-0.0368974387895447,-0.00183682497829662
"569",-0.0413535816939008,-0.0220277425980541,-0.0324339636496639,-0.00921505472823388
"570",-0.0413531856254883,-0.0220273982772734,-0.0324335914647738,-0.0182893104771015
"571",-0.0413522309121109,-0.0309461048903757,-0.0458119992071402,-0.0295154737691865
"572",-0.0413522104006505,-0.0383790319495882,-0.0800035302644594,-0.0663662780830342
"573",-0.0487871933668976,-0.0666264979686116,-0.179608760446134,0.138523141046655
"574",-0.0740712457700667,-0.152866613304366,-0.191520944547607,-0.0612070299869341
"575",-0.0755600365702969,-0.111241366355112,-0.17219697140417,-0.0336060853569653
"576",-0.0740736792182944,-0.0755604042944918,-0.140976307647179,-0.0958568482067697
"577",-0.0829955805702086,-0.111243588131684,-0.181120238415335,-0.0286213360452428
"578",-0.0815073156721677,-0.074073689853517,-0.146923222876294,-0.0894991671500451
"579",-0.0859724496130992,-0.103813611048107,-0.181125310599808,0.00670168630241267
"580",-0.0844847218508391,-0.0636701385709365,-0.123140376513515,0.130117278971728
"581",-0.0978775369015935,-0.138022306137337,-0.184114448593192,0.0171316347507397
"582",-0.0948868568684955,-0.0829931137300046,-0.138001675745525,0.0276789794766728
"583",-0.0919136959322977,-0.0621792969102763,-0.0904269759811966,-0.007386733300111
"584",-0.0904258109805791,-0.0458244762212717,-0.0592048766490639,0.0307933953654667
"585",-0.0874529976270475,-0.0473116703511698,-0.0547452494763323,0.0101373662816209
"586",-0.0859658896190976,-0.0383910801281218,-0.0443379313144937,-0.0250949319025033
"587",-0.0844795952009239,-0.0398781136272385,-0.0413648296796947,-0.0402726634711202
"588",-0.0829937508898896,-0.0532592930970135,-0.0978609797863276,-0.0264300375420283
"589",-0.0815074767666711,-0.0473127687109682,-0.0606933066458085,0.00588367979682082
"590",-0.0785334291963815,-0.0369052227015209,-0.0383919443620516,-0.00869198454449091
"591",-0.0770467114725428,-0.0294716173155257,-0.0324450607003393,-0.00464810957491572
"592",-0.0740724809069279,-0.0264975940732494,-0.0279843092868018,-0.0154959914531663
"593",-0.0725857824451484,-0.0339311832782941,-0.0339311832782941,-0.0187289552374643
"594",-0.0710990346104173,-0.0354178726723194,-0.0369045877530735,-0.0415281870249342
"595",-0.0711001860949316,-0.0532594894956385,-0.126109000609419,-0.0642962266424098
"596",-0.0740762095777439,-0.0740762095777439,-0.179635168634025,-0.0216777467734042
"597",-0.0725897145564701,-0.0547487387460637,-0.138006625861294,-0.039038514614962
"598",-0.0725903345646967,-0.0562360501402294,-0.127600200356087,-0.0725190031934326
"599",-0.0755672478734928,-0.0830011525842351,-0.181128694766034,-0.0246155036919253
"600",-0.0740806412299623,-0.0606995998396174,-0.143959412935097,-0.135749979865391
"601",-0.0874748839624383,-0.136542040664127,-0.11572567115432,-0.133471926305459
"602",-0.100870389860118,-0.172245463374033,-0.158862637090174,0.116073962636563
"603",-0.106828548913341,-0.16184947406151,-0.155901265937384,0.0777441799863114
"604",-0.108320092910894,-0.12467800720125,-0.118729674732029,0.119561449447523
"605",-0.115766923640348,-0.151458750986977,-0.157407388878082,0.0750394647033148
"606",-0.115771224823146,-0.120232789552835,-0.117258413066376,-0.00150572285305394
"607",-0.112796835168933,-0.0726427550120997,-0.0785915076279269,0.0708779328269787
"608",-0.112800544524646,-0.0919795582948106,-0.096441198201204,0.023947594887401
"609",-0.109826461526418,-0.0652099916158789,-0.0741332855979867,0.0223976618731624
"610",-0.106852265825505,-0.0533124428209947,-0.0652101812664414,0.0104102951844459
"611",-0.103877801954284,-0.0443891179983892,-0.0607485060862604,-0.0299839998458189
"612",-0.100904045599589,-0.0533129429439827,-0.0652107186078843,-0.0229372633434244
"613",-0.0994171746452381,-0.0473643174143886,-0.0548004398759385,-0.0183816330230885
"614",-0.096442926201027,-0.0429027915880893,-0.0458772435110303,0.0245495505608886
"615",-0.0934688456207694,-0.0458775265045251,-0.0488519839492904,-0.00606645504735808
"616",-0.0919815540394837,-0.0384413369844243,-0.0399285652359537,-0.0112486298921433
"617",-0.0890071678062878,-0.0354669315138514,-0.0324924739420495,-0.0449059477634291
"618",-0.0875213379412091,-0.0666999848627979,-0.0548020688179915,0.018679953539828
"619",-0.0860342592619759,-0.0533149628169044,-0.0473659998268914,-0.0172255710469844
"620",-0.0845472080237146,-0.0429044257997809,-0.0399299413552143,-0.0358045862885703
"621",-0.0830608493988448,-0.0562903646545804,-0.051828617197203,-0.0131840459844897
"622",-0.0800864661362441,-0.0443924644771003,-0.0369562141314455,0.138922096884492
"623",-0.0949729655559567,-0.13215680007545,-0.111333852744534,0.023484354773601
"624",-0.0934859412533615,-0.0905112295984462,-0.0771250271513272,-0.00286708603547408
"625",-0.090511210554774,-0.0637388082476008,-0.0652261639313327,0.0136968452387401
"626",-0.0875365575373118,-0.0503526542658546,-0.0667135717052958,-0.00782623435281057
"627",-0.0860492242558626,-0.0399411787295129,-0.0548147418025289,-0.0036785307927407
"628",-0.083074494146128,-0.0354790967034115,-0.0429158775538361,-0.0109068744114376
"629",-0.0800998539368308,-0.0354791515918446,-0.0444032920608418,-0.00410966332030169
"630",-0.07861248166799,-0.0325044264435865,-0.0354791396838706,0.0769263261451831
"631",-0.0815911413394861,-0.0860533047911664,-0.0786163657050327,-0.0383637204637546
"632",-0.0815921683102372,-0.0711803967612291,-0.0622560211477936,-0.00636680808023573
"633",-0.0786173957903555,-0.0518442661522759,-0.0503568700612715,0.00271789502976238
"634",-0.0771299712777743,-0.0444072623386299,-0.0429198664777597,0.0146256063415551
"635",-0.0741552942831329,-0.0399451677652314,-0.0518443422062406,0.00606139486644269
"636",-0.0726678726318757,-0.0354829576585207,-0.0488695270489286,-0.0336313655394496
"637",-0.072668350697596,-0.0577943450347503,-0.0607691461673194,0.00029472083173321
"638",-0.0696935499374528,-0.048869941965469,-0.048869941965469,-0.163913338787527
"639",-0.0935115007338291,-0.150038243443078,-0.148550697582308,0.259736096921407
"640",-0.13522197460492,-0.304843726632526,-0.352456850008697,-0.0748119989881407
"641",-0.135227042212676,-0.184329104808543,-0.135227042212676,0.000811809534718439
"642",-0.130763144519265,-0.10398020961606,-0.0935646238203688,-0.0398932406117186
"643",-0.127788693304804,-0.0816622460909661,-0.106957394563071,-0.010645576403685
"644",-0.124812875080592,-0.0608310063817342,-0.0891020646440202,0.0330300720055636
"645",-0.121837806229558,-0.0608316161674123,-0.0861268657053752,-0.0295327199109521
"646",-0.118862592067091,-0.0563682527701601,-0.0771996992024704,0.00159030679386039
"647",-0.114398697381607,-0.0504164014784688,-0.0667839655467134,-0.00968305927895416
"648",-0.111422849689642,-0.041488688872039,-0.0652960627673932,0.0307898384570058
"649",-0.109935571809662,-0.0593447426833521,-0.0667845704960448,0.00365049184881569
"650",-0.105471658776228,-0.0519049026543102,-0.0593447298934655,0.0127773020695425
"651",-0.102495824191194,-0.0444651449918726,-0.0667846369916116,-0.00965967064604299
"652",-0.101007940249908,-0.0385133379046509,-0.0444652047946754,-0.0214208670080004
"653",-0.0980323763842851,-0.0519053246632423,-0.042977508201105,-0.0747830701608058
"654",-0.099524680090933,-0.0905966758614473,-0.0980366793860187,-0.0643637989422224
"655",-0.099527895721602,-0.093575800031745,-0.0965518478766736,-0.111060925328538
"656",-0.10548970680701,-0.135251548820583,-0.148644377726691,-0.169542283355794
"657",-0.121882948969256,-0.20373669592686,-0.232013444875851,0.409933037400937
"658",-0.19796871076091,-0.42878768331149,-0.436233456619574,0.0148500446559657
"659",-0.193501445283209,-0.230730336452304,-0.127978596825602,-0.0242520980052939
